ID,gold,predict
235027,Past,Past
470421,Pres,Pres
90218,Pres,Pres
290408,Pres,Pres
339965,Fut,Pres
148026,Pres,Pres
411426,Pres,Pres
306625,Pres,Pres
132932,Past,Past
266404,Pres,Pres
183430,Pres,Pres
348130,Pres,Pres
237511,Past,Past
443716,Past,Past
189530,Pres,Pres
97523,Pres,Pres
451406,Past,Past
431907,Past,Past
133935,Pres,Pres
78732,Pres,Pres
465922,Pres,Pres
303306,Pres,Pres
359727,Pres,Pres
406420,Pres,Pres
125700,Fut,Fut
44813,Past,Past
353948,Pres,Pres
169120,Pres,Pres
178123,Pres,Pres
156506,Pres,Pres
293831,Pres,Pres
277033,Pres,Pres
270913,Pres,Pres
22110,Pres,Pres
97810,Pres,Pres
411515,Past,Past
460529,Past,Past
202534,Pres,Pres
101134,Pres,Pres
315716,Past,Past
273514,Pres,Pres
3727,Pres,Pres
385611,Pres,Pres
89519,Pres,Pres
307745,Fut,Fut
444715,Pres,Pres
407708,Past,Past
271632,Pres,Pres
431113,Past,Past
195528,Pres,Pres
416703,Past,Past
422700,Pres,Pres
204328,Past,Past
325207,Pres,Pres
387317,Pres,Pres
264519,Pres,Pres
10612,Past,Pres
101809,Pres,Pres
267716,Pres,Pres
430610,Pres,Pres
405124,Pres,Pres
39320,Pres,Pres
148425,Past,Past
127215,Past,Pres
242522,Past,Past
393521,Pres,Pres
120936,Past,Past
245405,Pres,Pres
296933,Past,Past
322643,Past,Past
9243,Past,Past
4820,Pres,Pres
475426,Pres,Pres
368105,Pres,Pres
172018,Pres,Pres
386846,Pres,Pres
135503,Pres,Pres
273012,Pres,Pres
312009,Pres,Pres
298310,Past,Past
410006,Past,Past
208110,Past,Past
68238,Pres,Pres
434441,Pres,Pres
60214,Pres,Pres
406821,Pres,Pres
253815,Past,Past
344310,Past,Past
134027,Pres,Pres
459907,Pres,Pres
228305,Past,Past
232233,Pres,Pres
283514,Past,Past
339956,Pres,Pres
37040,Pres,Pres
220620,Pres,Pres
5017,Pres,Pres
146145,Past,Past
430801,Pres,Pres
414937,Past,Past
95111,Pres,Pres
77820,Pres,Pres
405431,Pres,Pres
190828,Pres,Pres
73528,Pres,Pres
258412,Pres,Pres
457622,Pres,Pres
205814,Pres,Pres
316701,Pres,Pres
204222,Pres,Past
76930,Past,Fut
87316,Pres,Pres
432318,Past,Past
208423,Pres,Pres
326312,Past,Pres
138212,Pres,Pres
472408,Pres,Pres
15506,Past,Past
99926,Pres,Pres
122008,Pres,Pres
324934,Pres,Pres
293933,Pres,Pres
240202,Pres,Pres
448025,Pres,Pres
20600,Past,Past
131602,Pres,Pres
476105,Pres,Pres
187721,Pres,Pres
30030,Pres,Past
458515,Past,Past
398612,Pres,Pres
356022,Past,Past
285203,Past,Past
474635,Pres,Fut
232426,Pres,Pres
131736,Pres,Pres
124822,Pres,Pres
411435,Pres,Pres
322714,Past,Past
358827,Pres,Pres
24626,Past,Pres
56420,Pres,Pres
310836,Pres,Pres
75715,Pres,Pres
347015,Past,Past
416431,Pres,Pres
247528,Past,Past
147437,Pres,Pres
399810,Pres,Pres
377610,Pres,Pres
23104,Past,Past
134330,Pres,Pres
120101,Pres,Pres
155004,Pres,Pres
330302,Past,Past
347744,Pres,Pres
90009,Pres,Pres
427101,Past,Past
31821,Pres,Pres
140917,Pres,Pres
51406,Pres,Pres
312430,Pres,Pres
240540,Pres,Pres
162108,Pres,Pres
410915,Pres,Pres
405519,Pres,Pres
398528,Past,Past
448918,Pres,Pres
37029,Pres,Pres
328740,Pres,Pres
331122,Past,Pres
409609,Past,Past
32904,Pres,Pres
415504,Past,Past
30724,Pres,Pres
65811,Pres,Pres
459605,Past,Past
214617,Fut,Fut
178910,Past,Past
408301,Pres,Pres
288233,Pres,Pres
108010,Fut,Fut
220905,Fut,Fut
390937,Pres,Pres
341721,Pres,Pres
375918,Pres,Pres
411508,Past,Past
113701,Past,Past
101925,Pres,Pres
364802,Past,Past
227909,Past,Past
84734,Pres,Pres
51314,Pres,Past
233520,Past,Past
11124,Pres,Pres
111538,Past,Past
167516,Pres,Pres
396519,Pres,Pres
228721,Pres,Pres
336230,Pres,Pres
394535,Pres,Pres
404133,Past,Past
335934,Pres,Pres
21715,Pres,Pres
387435,Pres,Pres
215928,Pres,Pres
396438,Pres,Past
447821,Pres,Pres
275520,Pres,Pres
154402,Pres,Pres
158923,Pres,Pres
240727,Pres,Pres
65804,Past,Past
212628,Pres,Pres
466811,Pres,Pres
70114,Pres,Pres
277902,Pres,Pres
170814,Past,Past
252514,Pres,Pres
239236,Pres,Pres
454325,Fut,Fut
198830,Past,Past
452816,Pres,Pres
86311,Past,Past
187215,Pres,Pres
224019,Pres,Pres
41325,Past,Past
207621,Pres,Pres
329509,Fut,Fut
202602,Pres,Pres
322302,Past,Past
346122,Past,Pres
100412,Past,Past
353524,Past,Past
187016,Past,Past
63921,Pres,Pres
151633,Pres,Pres
49208,Pres,Pres
275916,Pres,Pres
114703,Pres,Pres
301108,Past,Past
351825,Pres,Pres
252229,Pres,Pres
70634,Pres,Pres
218421,Past,Past
5022,Pres,Pres
438033,Pres,Pres
412727,Past,Past
37408,Pres,Pres
472127,Past,Pres
82426,Pres,Pres
162602,Fut,Fut
229127,Fut,Fut
137022,Pres,Pres
336026,Pres,Pres
40905,Pres,Pres
117813,Past,Past
332419,Pres,Pres
79935,Pres,Past
66828,Past,Past
272533,Pres,Pres
228502,Pres,Pres
300124,Pres,Pres
412206,Pres,Past
306430,Pres,Pres
453401,Pres,Pres
389217,Past,Past
232733,Pres,Pres
367101,Pres,Pres
459608,Past,Pres
17405,Pres,Pres
297642,Pres,Pres
419944,Pres,Pres
55340,Pres,Pres
215405,Past,Past
184717,Pres,Pres
137829,Pres,Pres
291706,Pres,Pres
58220,Pres,Pres
365823,Past,Past
386134,Pres,Pres
330000,Pres,Pres
450419,Pres,Pres
450628,Pres,Pres
346011,Pres,Pres
403616,Pres,Pres
451014,Pres,Pres
346511,Pres,Pres
300438,Pres,Pres
251217,Pres,Pres
73535,Past,Past
53922,Pres,Pres
170934,Pres,Pres
325228,Pres,Pres
37135,Pres,Pres
210800,Pres,Pres
172730,Pres,Pres
4924,Pres,Pres
427621,Past,Past
75013,Pres,Pres
394712,Pres,Pres
207607,Pres,Pres
365506,Fut,Fut
82617,Past,Past
32311,Pres,Pres
123204,Past,Past
475128,Pres,Pres
112327,Past,Past
157004,Past,Past
86032,Pres,Pres
303304,Pres,Pres
310644,Pres,Pres
162318,Past,Past
466728,Pres,Pres
119742,Pres,Pres
111806,Past,Past
310743,Past,Past
379807,Pres,Pres
446932,Pres,Pres
27222,Past,Past
381909,Past,Past
366338,Pres,Pres
296210,Pres,Pres
135707,Pres,Pres
83607,Past,Past
14603,Pres,Pres
142427,Past,Past
424821,Pres,Pres
298526,Pres,Pres
388613,Past,Past
359202,Past,Past
453223,Pres,Pres
113740,Pres,Pres
28834,Past,Past
446525,Pres,Pres
89430,Pres,Pres
342021,Pres,Pres
436224,Pres,Pres
421104,Pres,Pres
18131,Pres,Pres
111406,Pres,Pres
256901,Pres,Pres
328530,Pres,Pres
118605,Pres,Pres
410707,Past,Past
33806,Past,Pres
259425,Pres,Pres
270516,Pres,Pres
67422,Past,Past
135119,Pres,Pres
394125,Pres,Pres
463036,Pres,Pres
106731,Pres,Pres
220013,Past,Past
189301,Past,Pres
474013,Pres,Pres
347428,Past,Past
380618,Pres,Pres
25124,Pres,Past
207917,Pres,Pres
287226,Pres,Pres
272908,Pres,Pres
450116,Pres,Pres
393616,Fut,Fut
344148,Pres,Pres
51000,Pres,Pres
145840,Pres,Pres
391828,Pres,Pres
225016,Past,Past
258909,Pres,Pres
297614,Pres,Pres
30603,Pres,Pres
374417,Pres,Pres
224310,Pres,Pres
469515,Pres,Pres
420909,Past,Past
179121,Past,Past
374028,Fut,Fut
106723,Pres,Pres
327321,Pres,Pres
270424,Pres,Pres
325117,Pres,Pres
15738,Past,Fut
412805,Pres,Pres
312040,Pres,Pres
131725,Pres,Pres
444316,Past,Past
323235,Pres,Pres
363226,Past,Past
258241,Pres,Pres
309109,Past,Pres
188019,Pres,Pres
354601,Pres,Pres
123021,Fut,Fut
6707,Pres,Pres
40124,Pres,Pres
81518,Pres,Pres
159602,Past,Past
147302,Pres,Pres
126132,Pres,Pres
19607,Pres,Pres
367919,Pres,Pres
229238,Pres,Pres
200811,Past,Past
168124,Pres,Pres
426637,Pres,Pres
351904,Pres,Pres
253024,Past,Past
365818,Pres,Pres
211425,Pres,Pres
407613,Past,Past
220616,Past,Past
54106,Past,Past
15534,Pres,Pres
152739,Past,Pres
206930,Pres,Pres
290328,Pres,Pres
329521,Fut,Fut
394543,Pres,Pres
308335,Pres,Pres
259943,Pres,Pres
265109,Pres,Pres
348020,Pres,Pres
258435,Fut,Fut
112126,Pres,Pres
268017,Pres,Pres
457721,Past,Past
252448,Pres,Pres
452629,Fut,Fut
161631,Pres,Pres
4009,Past,Past
136306,Pres,Pres
267501,Pres,Pres
226125,Pres,Pres
209727,Pres,Pres
342938,Pres,Pres
113104,Pres,Pres
368611,Past,Past
113731,Pres,Pres
355020,Pres,Pres
342410,Pres,Pres
281415,Past,Past
287213,Pres,Pres
31123,Pres,Pres
9717,Pres,Pres
336739,Pres,Pres
260801,Pres,Pres
177733,Fut,Fut
127803,Pres,Pres
350818,Pres,Pres
321925,Pres,Pres
293406,Pres,Pres
31319,Pres,Pres
131307,Pres,Pres
464946,Past,Past
219936,Past,Past
294426,Pres,Pres
412802,Fut,Fut
333904,Past,Past
410904,Past,Past
20420,Pres,Pres
426558,Pres,Pres
259217,Pres,Pres
471523,Pres,Pres
3418,Pres,Pres
107703,Past,Past
462917,Pres,Pres
227224,Pres,Pres
90724,Fut,Fut
167511,Pres,Pres
218120,Pres,Pres
316529,Pres,Pres
429121,Pres,Pres
43201,Pres,Pres
318737,Pres,Pres
108618,Pres,Pres
108326,Pres,Pres
71426,Pres,Pres
33716,Fut,Fut
213305,Past,Past
49529,Pres,Pres
322214,Pres,Pres
339921,Pres,Pres
397234,Fut,Fut
48419,Pres,Pres
431502,Past,Past
332828,Pres,Pres
72337,Pres,Pres
344628,Pres,Pres
193508,Past,Past
47521,Pres,Pres
281933,Past,Past
429822,Pres,Pres
127218,Pres,Pres
92323,Past,Past
236909,Fut,Fut
165214,Past,Past
266302,Pres,Pres
132304,Past,Past
475029,Past,Past
315708,Pres,Pres
46013,Pres,Pres
390409,Past,Past
439426,Pres,Pres
474321,Pres,Pres
411624,Pres,Pres
13803,Pres,Pres
22922,Pres,Pres
181233,Pres,Pres
313237,Pres,Pres
337530,Past,Past
166530,Fut,Fut
35108,Pres,Pres
286122,Pres,Pres
262620,Pres,Pres
117921,Pres,Pres
315128,Pres,Pres
444007,Pres,Pres
292911,Past,Past
346417,Fut,Fut
218132,Fut,Fut
234003,Past,Past
213822,Past,Pres
328719,Past,Past
248025,Past,Pres
396529,Pres,Pres
166529,Fut,Fut
116739,Fut,Fut
141528,Fut,Fut
413736,Fut,Fut
107604,Pres,Pres
170117,Pres,Pres
322509,Pres,Pres
429604,Pres,Pres
346619,Pres,Pres
295202,Pres,Pres
218938,Pres,Pres
178826,Pres,Pres
181923,Past,Past
254515,Pres,Pres
245521,Pres,Pres
1127,Pres,Pres
44310,Pres,Pres
213205,Pres,Pres
471629,Pres,Pres
43224,Pres,Pres
301807,Pres,Pres
339902,Pres,Pres
249331,Pres,Pres
451407,Pres,Pres
455810,Past,Past
304922,Pres,Pres
235120,Pres,Pres
284013,Past,Past
468903,Pres,Pres
337204,Pres,Pres
410103,Pres,Pres
269426,Pres,Pres
112826,Pres,Pres
13723,Pres,Pres
153324,Pres,Pres
141838,Pres,Pres
430620,Pres,Pres
258709,Pres,Pres
337816,Past,Past
99510,Pres,Pres
455441,Pres,Pres
300620,Pres,Pres
475625,Past,Past
33718,Fut,Fut
469624,Pres,Pres
428816,Pres,Pres
7110,Fut,Fut
226304,Past,Pres
61318,Pres,Pres
405620,Pres,Pres
323901,Past,Past
270922,Pres,Pres
419238,Pres,Pres
433423,Pres,Pres
135904,Past,Past
305336,Past,Pres
258420,Past,Past
347222,Pres,Pres
182916,Pres,Pres
459024,Past,Past
272706,Past,Pres
115809,Pres,Pres
363107,Pres,Pres
29629,Pres,Pres
395816,Pres,Pres
356124,Pres,Pres
415719,Pres,Pres
204332,Pres,Pres
391533,Pres,Pres
44401,Pres,Pres
362804,Pres,Pres
343915,Pres,Pres
311203,Past,Past
446819,Pres,Pres
416313,Past,Past
109215,Past,Past
347434,Past,Past
305636,Pres,Pres
96233,Past,Pres
109001,Pres,Pres
240418,Fut,Fut
206330,Pres,Pres
64315,Past,Fut
328304,Past,Past
322805,Past,Past
377332,Past,Pres
83213,Pres,Pres
95732,Pres,Pres
85923,Pres,Pres
378311,Pres,Pres
36011,Past,Past
343702,Past,Past
114147,Pres,Pres
254218,Past,Past
5529,Pres,Pres
143624,Past,Past
299711,Pres,Pres
155524,Pres,Pres
375534,Pres,Pres
410826,Pres,Pres
269004,Past,Past
337107,Pres,Pres
408152,Pres,Pres
142530,Pres,Pres
413513,Pres,Pres
348009,Pres,Pres
220000,Past,Pres
369419,Past,Past
159305,Pres,Pres
318439,Fut,Fut
162031,Past,Past
151914,Pres,Pres
146317,Pres,Pres
209828,Pres,Pres
282629,Pres,Pres
423715,Pres,Pres
322113,Pres,Pres
276613,Past,Past
422113,Past,Past
318820,Fut,Fut
312124,Past,Past
41609,Pres,Pres
313506,Pres,Pres
465713,Pres,Pres
194532,Pres,Pres
372809,Pres,Pres
251124,Past,Past
318611,Pres,Pres
273818,Pres,Pres
376015,Past,Past
206623,Pres,Pres
219605,Pres,Pres
387930,Pres,Pres
314704,Fut,Fut
180709,Past,Past
285839,Fut,Fut
443824,Pres,Pres
224111,Pres,Pres
157432,Pres,Pres
166313,Pres,Pres
453503,Pres,Pres
440213,Past,Past
164709,Past,Past
113714,Pres,Pres
113130,Pres,Pres
403139,Pres,Pres
354003,Pres,Pres
249720,Past,Past
215139,Past,Past
169148,Pres,Pres
411714,Past,Past
11504,Pres,Pres
61421,Pres,Pres
198317,Pres,Pres
223009,Past,Past
163717,Past,Past
444012,Pres,Pres
269530,Past,Past
381604,Past,Past
348419,Pres,Pres
110309,Past,Past
390411,Past,Past
446506,Pres,Pres
241014,Past,Past
437231,Pres,Pres
267201,Pres,Pres
76812,Past,Past
476317,Pres,Pres
123602,Past,Past
353214,Pres,Pres
282607,Pres,Pres
408400,Pres,Pres
318122,Fut,Fut
320717,Pres,Pres
249209,Past,Past
141808,Pres,Pres
125025,Past,Past
218431,Pres,Pres
309326,Pres,Pres
303101,Pres,Pres
52747,Pres,Pres
92732,Fut,Fut
287833,Pres,Pres
128924,Past,Past
392005,Pres,Pres
281114,Past,Past
219922,Past,Past
390304,Past,Past
63735,Pres,Pres
89915,Past,Pres
125810,Pres,Pres
316916,Pres,Pres
242416,Pres,Pres
337728,Past,Past
9425,Pres,Pres
294420,Past,Past
351763,Pres,Pres
462832,Pres,Pres
172414,Pres,Pres
401518,Pres,Pres
177436,Pres,Pres
180806,Past,Past
414110,Pres,Pres
107318,Fut,Fut
73812,Pres,Pres
391415,Pres,Pres
451331,Pres,Pres
52713,Pres,Pres
218203,Pres,Pres
367200,Fut,Fut
412521,Pres,Pres
72640,Fut,Fut
335842,Pres,Pres
88006,Pres,Pres
110205,Pres,Pres
77636,Fut,Fut
131012,Past,Past
140922,Pres,Pres
25228,Pres,Pres
191128,Past,Past
282738,Pres,Pres
1317,Past,Past
409146,Pres,Pres
159527,Pres,Pres
359435,Pres,Pres
454020,Pres,Pres
460532,Pres,Pres
267631,Pres,Pres
213026,Pres,Pres
188017,Pres,Pres
139509,Pres,Pres
150822,Pres,Pres
155916,Pres,Pres
39935,Pres,Pres
246207,Pres,Pres
327907,Past,Past
380321,Pres,Pres
447518,Pres,Pres
429700,Pres,Pres
369703,Pres,Pres
356703,Pres,Pres
116627,Pres,Pres
90425,Pres,Pres
8139,Fut,Fut
444030,Pres,Pres
188532,Past,Past
310518,Past,Past
334421,Pres,Pres
62327,Past,Past
130115,Past,Past
94809,Pres,Pres
196501,Past,Past
367934,Fut,Fut
171609,Pres,Pres
336740,Pres,Pres
428330,Past,Past
381905,Pres,Pres
308505,Pres,Pres
408537,Past,Pres
452623,Pres,Pres
23615,Pres,Pres
44826,Pres,Pres
397626,Fut,Fut
185618,Pres,Pres
22804,Past,Pres
293011,Pres,Pres
357423,Fut,Fut
177330,Past,Pres
131003,Pres,Pres
298618,Past,Past
335324,Pres,Pres
469443,Pres,Pres
34010,Pres,Pres
328013,Pres,Pres
172706,Pres,Pres
108030,Fut,Fut
404608,Pres,Pres
109702,Pres,Pres
121328,Past,Past
425018,Pres,Pres
332715,Past,Past
427209,Pres,Pres
371421,Pres,Pres
281504,Pres,Pres
129212,Pres,Pres
294116,Fut,Fut
327925,Pres,Pres
68616,Pres,Pres
345924,Pres,Pres
362621,Pres,Pres
85719,Pres,Pres
120130,Pres,Pres
281002,Past,Pres
329111,Past,Past
224923,Pres,Pres
149328,Pres,Pres
86428,Past,Past
280618,Past,Pres
168237,Pres,Pres
36834,Pres,Pres
133536,Fut,Pres
21635,Pres,Pres
219116,Pres,Pres
397018,Pres,Pres
416422,Pres,Pres
191010,Pres,Pres
24825,Past,Past
73601,Past,Pres
180917,Pres,Pres
190132,Past,Past
456846,Pres,Pres
263108,Past,Pres
97104,Past,Past
266528,Pres,Pres
249309,Past,Past
109523,Pres,Pres
170909,Pres,Pres
336519,Pres,Pres
57618,Past,Past
353226,Pres,Pres
118512,Past,Past
455801,Past,Pres
423036,Pres,Pres
434521,Pres,Pres
384515,Pres,Pres
311602,Pres,Pres
175406,Pres,Pres
133109,Past,Past
368131,Pres,Pres
423514,Pres,Pres
388811,Pres,Pres
347601,Pres,Pres
438005,Pres,Pres
166412,Past,Past
378822,Pres,Pres
427124,Pres,Pres
206426,Pres,Pres
34805,Pres,Pres
98312,Past,Past
64610,Past,Pres
391034,Pres,Pres
8226,Pres,Pres
349725,Past,Past
19031,Past,Past
181425,Pres,Pres
278007,Pres,Pres
2221,Pres,Pres
5721,Past,Past
414807,Pres,Pres
111322,Pres,Pres
274209,Past,Past
450306,Pres,Pres
46505,Pres,Pres
268827,Pres,Pres
105012,Pres,Pres
289346,Pres,Pres
391120,Past,Past
404709,Past,Past
35115,Past,Past
451603,Past,Past
37117,Pres,Pres
329644,Pres,Pres
36913,Pres,Pres
428105,Pres,Pres
233722,Past,Past
410649,Past,Fut
394825,Pres,Pres
103309,Pres,Pres
272536,Pres,Pres
160335,Pres,Pres
187337,Pres,Pres
471027,Past,Past
165120,Pres,Pres
60422,Pres,Pres
290909,Past,Past
232130,Pres,Pres
80139,Pres,Pres
334315,Pres,Pres
40513,Pres,Pres
365209,Fut,Fut
460316,Past,Past
354801,Past,Past
211120,Past,Pres
211608,Pres,Pres
50604,Pres,Pres
314002,Pres,Pres
342706,Pres,Pres
260607,Pres,Pres
101338,Fut,Fut
56333,Pres,Pres
141026,Pres,Pres
185227,Pres,Pres
237922,Pres,Pres
185303,Pres,Pres
149502,Pres,Pres
342025,Pres,Pres
327302,Pres,Pres
406531,Pres,Pres
363632,Pres,Pres
212902,Past,Past
191007,Pres,Pres
359506,Pres,Pres
310414,Pres,Pres
119202,Pres,Pres
305401,Pres,Pres
424522,Past,Past
451917,Past,Past
268326,Pres,Pres
377714,Pres,Pres
81318,Pres,Pres
402533,Pres,Pres
175909,Pres,Pres
248202,Past,Past
416301,Past,Pres
267726,Past,Past
239322,Pres,Pres
293400,Pres,Pres
237111,Pres,Pres
235839,Pres,Pres
203112,Past,Past
429704,Pres,Pres
143919,Pres,Pres
156339,Pres,Pres
75035,Pres,Pres
436540,Pres,Pres
292607,Pres,Pres
180733,Pres,Pres
322612,Past,Pres
46207,Pres,Pres
184526,Past,Past
419407,Pres,Pres
342515,Pres,Pres
136701,Pres,Pres
278333,Pres,Pres
23603,Past,Past
240912,Pres,Pres
151004,Past,Past
132205,Pres,Pres
142529,Pres,Pres
16726,Past,Past
165011,Past,Past
50921,Past,Past
10506,Pres,Pres
97718,Past,Past
421034,Pres,Pres
412522,Pres,Pres
306832,Past,Past
399303,Pres,Pres
440214,Past,Pres
342703,Pres,Pres
20707,Pres,Pres
458440,Pres,Pres
469029,Pres,Pres
468335,Pres,Pres
278909,Pres,Pres
376503,Pres,Past
210319,Pres,Pres
77605,Past,Past
246317,Pres,Pres
124329,Pres,Pres
160703,Pres,Pres
298124,Fut,Fut
88108,Past,Past
303037,Pres,Pres
265110,Pres,Pres
313539,Pres,Pres
305416,Pres,Pres
339959,Pres,Pres
288423,Pres,Pres
471009,Past,Past
11334,Pres,Pres
426529,Pres,Pres
445024,Pres,Pres
317519,Pres,Pres
313725,Pres,Pres
345822,Pres,Pres
285428,Past,Past
476250,Fut,Fut
4018,Pres,Pres
376023,Pres,Pres
83930,Pres,Pres
337742,Pres,Pres
258223,Fut,Fut
437920,Past,Past
108404,Pres,Pres
159822,Pres,Pres
406008,Pres,Pres
110805,Pres,Pres
131908,Past,Past
431125,Pres,Pres
377313,Past,Past
6120,Fut,Fut
237928,Pres,Pres
302007,Pres,Pres
143936,Pres,Pres
188117,Past,Pres
36814,Pres,Pres
287103,Past,Past
164828,Pres,Pres
244936,Fut,Fut
359418,Past,Past
22528,Pres,Pres
419017,Pres,Pres
385906,Pres,Pres
427033,Past,Past
16618,Pres,Pres
183042,Pres,Pres
291122,Past,Past
63407,Pres,Pres
467018,Fut,Fut
251719,Past,Past
409602,Pres,Pres
158433,Past,Past
179928,Pres,Pres
317001,Past,Past
355907,Pres,Pres
168201,Pres,Pres
429010,Pres,Pres
255732,Pres,Pres
339314,Pres,Pres
400632,Pres,Pres
391219,Past,Past
274408,Pres,Pres
69432,Pres,Pres
417503,Pres,Pres
230620,Pres,Pres
253534,Pres,Pres
446501,Fut,Fut
422633,Pres,Pres
177215,Pres,Pres
68025,Pres,Pres
329529,Past,Past
296504,Past,Pres
74606,Pres,Pres
243234,Pres,Pres
331847,Pres,Pres
320900,Pres,Pres
431614,Past,Past
255626,Pres,Pres
138434,Past,Past
190903,Past,Pres
190528,Pres,Pres
339940,Pres,Pres
343219,Past,Past
9132,Pres,Pres
408516,Past,Pres
189134,Pres,Pres
409930,Pres,Pres
45727,Pres,Pres
418823,Pres,Pres
374613,Pres,Pres
218123,Pres,Pres
263515,Past,Pres
105907,Past,Past
186701,Past,Past
347243,Past,Past
375306,Past,Past
421601,Pres,Pres
46033,Past,Past
201711,Past,Pres
104239,Pres,Pres
284319,Past,Past
61128,Pres,Pres
112129,Pres,Pres
237324,Pres,Pres
151234,Pres,Pres
276306,Pres,Pres
47322,Past,Past
347024,Pres,Pres
21124,Pres,Pres
432438,Pres,Pres
87721,Pres,Pres
98412,Past,Pres
167018,Pres,Pres
369911,Pres,Pres
422611,Pres,Pres
22415,Pres,Pres
398003,Pres,Pres
228821,Pres,Pres
251428,Pres,Pres
146410,Pres,Past
462521,Pres,Pres
159411,Pres,Pres
458214,Pres,Pres
284309,Past,Past
245607,Pres,Pres
322901,Past,Past
136501,Past,Past
48502,Pres,Pres
250812,Past,Pres
334801,Pres,Pres
32704,Fut,Fut
400201,Past,Past
1225,Pres,Pres
324322,Past,Past
363331,Pres,Pres
427430,Pres,Pres
473627,Pres,Pres
365417,Pres,Pres
169901,Pres,Pres
430828,Past,Past
354315,Past,Pres
245927,Pres,Pres
119501,Pres,Pres
92224,Pres,Pres
109807,Pres,Pres
116510,Pres,Pres
160621,Pres,Pres
145835,Past,Past
344202,Pres,Pres
55626,Pres,Pres
343938,Pres,Pres
53919,Pres,Pres
245804,Pres,Pres
261538,Pres,Pres
23610,Pres,Pres
370136,Pres,Pres
418319,Pres,Pres
350734,Pres,Pres
167436,Pres,Pres
335408,Past,Past
14725,Pres,Pres
65101,Pres,Pres
247305,Pres,Pres
251010,Pres,Pres
258711,Fut,Fut
471814,Pres,Pres
82007,Pres,Pres
426006,Past,Past
224525,Past,Past
434503,Pres,Pres
5611,Pres,Pres
41745,Pres,Pres
183220,Pres,Pres
247024,Pres,Pres
18228,Past,Past
169317,Past,Past
173719,Pres,Pres
172336,Pres,Pres
222335,Pres,Pres
394623,Past,Past
429205,Past,Past
9816,Past,Past
226806,Fut,Fut
360028,Past,Past
27030,Pres,Pres
79631,Pres,Pres
302629,Pres,Pres
187129,Past,Past
108823,Fut,Fut
271101,Pres,Pres
74218,Pres,Pres
19734,Pres,Pres
256026,Pres,Pres
222320,Pres,Pres
355510,Pres,Pres
283603,Pres,Pres
404931,Pres,Pres
307611,Pres,Pres
268012,Pres,Pres
220021,Pres,Pres
60730,Pres,Pres
211413,Pres,Pres
307108,Pres,Pres
10122,Pres,Pres
217619,Pres,Pres
438414,Pres,Pres
53921,Pres,Pres
327614,Past,Pres
342839,Pres,Pres
26822,Pres,Pres
453529,Fut,Fut
196127,Fut,Fut
390734,Pres,Pres
267214,Pres,Pres
448502,Past,Past
281026,Pres,Pres
368421,Past,Past
241730,Pres,Pres
136622,Pres,Pres
407535,Past,Pres
85720,Pres,Pres
208806,Pres,Pres
350210,Past,Fut
201005,Pres,Pres
423729,Fut,Fut
271304,Past,Past
332133,Pres,Pres
159239,Fut,Fut
253929,Pres,Pres
340633,Past,Past
443115,Pres,Pres
409003,Pres,Pres
282540,Pres,Pres
283316,Pres,Pres
225704,Pres,Pres
315030,Pres,Pres
114428,Pres,Pres
320409,Past,Past
435700,Pres,Pres
382621,Past,Past
431311,Pres,Pres
267614,Past,Past
140701,Past,Past
296914,Pres,Pres
77309,Pres,Pres
142403,Pres,Pres
429502,Pres,Pres
380735,Pres,Pres
97228,Pres,Pres
2620,Pres,Pres
71135,Pres,Pres
308720,Pres,Pres
439024,Pres,Pres
198449,Pres,Pres
162801,Past,Past
416636,Pres,Pres
222510,Past,Past
152120,Pres,Pres
113911,Pres,Pres
33023,Pres,Pres
415807,Past,Past
441604,Pres,Pres
73621,Past,Past
440425,Past,Past
369109,Past,Past
239120,Past,Pres
309613,Pres,Pres
354904,Pres,Pres
324715,Past,Past
442601,Pres,Pres
383036,Pres,Pres
251430,Past,Pres
259027,Pres,Pres
39731,Pres,Pres
271816,Past,Past
383904,Pres,Pres
102722,Past,Pres
191317,Fut,Fut
255813,Pres,Pres
309924,Pres,Pres
211742,Past,Past
49723,Pres,Pres
234250,Past,Pres
173823,Past,Past
332608,Pres,Pres
124407,Pres,Pres
51412,Fut,Fut
411007,Pres,Pres
264247,Pres,Pres
48206,Past,Past
403825,Pres,Pres
41804,Past,Pres
347311,Pres,Pres
441202,Pres,Pres
27022,Pres,Pres
91240,Pres,Pres
251130,Past,Past
369818,Past,Past
287905,Past,Past
195436,Pres,Pres
80214,Pres,Pres
464517,Pres,Pres
463311,Past,Pres
359428,Past,Past
320223,Pres,Pres
188415,Pres,Pres
392614,Pres,Pres
216207,Pres,Pres
325319,Pres,Pres
13728,Pres,Pres
387334,Pres,Pres
282506,Pres,Pres
203520,Past,Past
441314,Pres,Pres
394109,Pres,Pres
182524,Fut,Fut
39425,Past,Pres
255804,Pres,Pres
180301,Pres,Pres
283210,Pres,Pres
170448,Pres,Pres
428610,Pres,Pres
104001,Pres,Pres
151808,Past,Pres
401809,Past,Past
464015,Pres,Pres
473526,Pres,Pres
434502,Pres,Pres
160907,Past,Past
471012,Pres,Pres
144413,Pres,Pres
399514,Pres,Pres
338101,Past,Past
218304,Pres,Pres
28311,Pres,Pres
329406,Pres,Pres
233120,Pres,Pres
151147,Pres,Pres
99829,Past,Past
309921,Pres,Pres
418903,Past,Past
461922,Pres,Pres
225441,Pres,Pres
318617,Pres,Pres
449737,Pres,Pres
