ID,gold,predict
350805,Pres,Pres
218415,Pres,Pres
464004,Pres,Pres
426034,Pres,Pres
97101,Pres,Pres
273422,Pres,Past
147028,Pres,Pres
371009,Pres,Past
19417,Past,Pres
257817,Pres,Pres
337836,Pres,Pres
72738,Pres,Pres
209204,Pres,Pres
434123,Pres,Fut
440930,Pres,Pres
124722,Pres,Pres
243235,Past,Pres
403719,Pres,Pres
282708,Past,Past
453205,Pres,Pres
425901,Past,Past
51730,Pres,Pres
280312,Past,Pres
266223,Pres,Past
397825,Past,Past
65007,Pres,Pres
189423,Past,Pres
289528,Pres,Pres
352412,Pres,Pres
216620,Pres,Pres
299230,Past,Past
146226,Pres,Pres
385805,Pres,Pres
145703,Pres,Pres
415927,Fut,Pres
85925,Past,Pres
214032,Pres,Pres
50903,Pres,Pres
308610,Past,Past
311019,Fut,Fut
120726,Pres,Pres
153310,Past,Past
336320,Past,Pres
228834,Pres,Pres
140315,Past,Pres
283027,Fut,Fut
313323,Pres,Pres
425714,Past,Past
379024,Pres,Pres
287944,Pres,Pres
19425,Past,Pres
291409,Pres,Pres
238802,Pres,Pres
358403,Pres,Pres
253520,Pres,Pres
282324,Pres,Pres
174908,Past,Pres
315407,Pres,Pres
206205,Pres,Pres
382306,Pres,Pres
99435,Pres,Pres
394919,Pres,Pres
203123,Fut,Pres
407703,Pres,Pres
260913,Pres,Pres
446439,Fut,Pres
458423,Pres,Pres
386417,Pres,Past
302826,Pres,Pres
330133,Pres,Pres
21131,Past,Past
110931,Pres,Pres
35420,Pres,Pres
31320,Pres,Pres
260532,Past,Past
415838,Pres,Pres
197133,Pres,Pres
177015,Pres,Pres
213337,Past,Past
71922,Pres,Pres
225506,Pres,Past
3443,Fut,Pres
30433,Pres,Pres
394835,Past,Pres
194325,Pres,Pres
36522,Pres,Pres
67310,Past,Past
123126,Fut,Fut
76027,Pres,Pres
137314,Past,Pres
460528,Pres,Pres
251425,Past,Past
306305,Past,Past
433708,Pres,Pres
344625,Pres,Pres
179524,Pres,Pres
218413,Pres,Pres
237437,Pres,Pres
72633,Past,Past
216207,Pres,Pres
360929,Pres,Pres
258614,Pres,Pres
47012,Pres,Pres
276522,Pres,Pres
451325,Past,Pres
164539,Pres,Pres
395914,Pres,Pres
104423,Past,Past
294129,Pres,Pres
238216,Pres,Past
42319,Pres,Pres
335309,Pres,Pres
303910,Pres,Pres
370708,Pres,Pres
104030,Pres,Pres
390107,Pres,Pres
256304,Pres,Pres
151917,Pres,Pres
306318,Past,Pres
277915,Past,Pres
64715,Pres,Pres
460354,Pres,Pres
404511,Pres,Pres
156705,Pres,Pres
80606,Pres,Pres
402431,Pres,Pres
216711,Pres,Past
80706,Pres,Fut
281031,Fut,Fut
167909,Pres,Pres
424625,Pres,Pres
279908,Pres,Pres
448031,Pres,Pres
62716,Pres,Pres
408932,Fut,Pres
72630,Pres,Pres
264603,Pres,Pres
449629,Pres,Pres
328002,Past,Pres
85126,Past,Pres
400119,Fut,Pres
20723,Pres,Pres
447319,Pres,Pres
79326,Pres,Pres
99123,Pres,Pres
37508,Pres,Pres
171509,Pres,Past
453214,Pres,Pres
80709,Past,Pres
440710,Past,Pres
183308,Fut,Pres
307614,Pres,Fut
374533,Pres,Pres
270327,Pres,Pres
176435,Past,Past
404019,Past,Past
332143,Pres,Pres
469224,Pres,Pres
95012,Past,Past
409712,Past,Pres
464943,Past,Pres
389320,Pres,Pres
173312,Pres,Pres
396024,Pres,Pres
404141,Pres,Pres
72912,Pres,Pres
210221,Pres,Pres
87902,Pres,Fut
36702,Pres,Pres
253829,Past,Pres
259325,Pres,Pres
202634,Pres,Pres
366613,Pres,Pres
288234,Pres,Pres
471622,Pres,Pres
281637,Pres,Pres
161414,Pres,Pres
241734,Pres,Pres
363617,Past,Past
152140,Pres,Pres
156501,Pres,Fut
278218,Past,Past
182314,Pres,Pres
393314,Fut,Pres
7209,Pres,Pres
253716,Pres,Pres
196222,Past,Past
91308,Fut,Pres
89932,Pres,Pres
409817,Past,Past
241909,Pres,Pres
237603,Pres,Pres
460522,Pres,Pres
248612,Pres,Pres
30526,Past,Past
67802,Pres,Pres
466012,Pres,Pres
13624,Pres,Past
213210,Pres,Pres
436007,Pres,Pres
289932,Pres,Pres
213331,Fut,Fut
447014,Past,Past
273022,Pres,Pres
319514,Past,Past
354628,Pres,Pres
189535,Past,Pres
259027,Pres,Pres
359119,Past,Pres
465734,Pres,Pres
365611,Past,Pres
378729,Pres,Pres
52328,Pres,Pres
308434,Fut,Pres
100514,Pres,Pres
188308,Pres,Pres
58911,Past,Pres
238115,Past,Pres
288708,Pres,Past
435012,Past,Pres
220513,Past,Past
83914,Pres,Pres
77515,Pres,Pres
474110,Pres,Past
192605,Pres,Pres
458813,Past,Past
364302,Pres,Pres
214127,Pres,Pres
287622,Pres,Pres
212218,Pres,Pres
43423,Pres,Pres
405608,Pres,Pres
356407,Pres,Pres
244618,Pres,Pres
352302,Past,Pres
393413,Past,Past
57207,Pres,Pres
239614,Pres,Pres
47825,Pres,Pres
39836,Fut,Fut
368138,Past,Pres
280522,Pres,Pres
175812,Fut,Past
196828,Pres,Pres
334725,Pres,Pres
372801,Past,Past
425309,Past,Pres
63015,Pres,Pres
360731,Past,Past
180734,Pres,Pres
246121,Pres,Pres
141026,Pres,Pres
127227,Past,Pres
92313,Pres,Pres
371303,Pres,Past
432738,Pres,Pres
340722,Pres,Pres
288927,Pres,Pres
419033,Pres,Fut
51932,Pres,Pres
188727,Fut,Fut
259905,Past,Pres
286626,Pres,Pres
17222,Pres,Pres
429131,Fut,Fut
289626,Pres,Past
90506,Pres,Past
89831,Past,Fut
5909,Pres,Pres
2205,Pres,Pres
168610,Pres,Pres
249618,Pres,Pres
138203,Pres,Pres
448834,Pres,Pres
116107,Past,Past
463731,Pres,Pres
351617,Pres,Fut
355405,Fut,Pres
208826,Pres,Pres
322423,Pres,Pres
363429,Pres,Fut
185827,Pres,Pres
172911,Pres,Pres
252451,Pres,Pres
61234,Pres,Pres
171419,Fut,Fut
125939,Pres,Pres
323326,Pres,Pres
192827,Pres,Pres
25713,Past,Past
191709,Pres,Pres
24719,Past,Pres
182800,Fut,Fut
356002,Pres,Pres
334902,Pres,Pres
196104,Past,Past
111720,Pres,Pres
387033,Pres,Past
6425,Past,Pres
77706,Past,Past
309116,Fut,Past
196118,Pres,Pres
400048,Pres,Pres
74620,Past,Pres
367703,Past,Pres
139114,Pres,Pres
180627,Pres,Pres
362627,Past,Past
297419,Pres,Pres
371132,Pres,Past
307613,Pres,Pres
423417,Past,Past
191913,Past,Past
403416,Pres,Pres
199143,Pres,Pres
247808,Pres,Pres
21308,Past,Pres
134705,Past,Pres
448914,Past,Past
95003,Past,Past
211213,Pres,Pres
377235,Past,Past
220822,Pres,Pres
26407,Pres,Pres
113833,Pres,Pres
299408,Pres,Pres
444810,Past,Pres
420731,Pres,Pres
6915,Pres,Pres
95133,Pres,Pres
305024,Pres,Pres
139636,Pres,Pres
443312,Past,Past
130516,Past,Past
119918,Pres,Pres
72935,Past,Pres
196835,Pres,Pres
455720,Pres,Pres
274235,Pres,Pres
142801,Pres,Pres
356020,Pres,Pres
119217,Pres,Pres
464211,Past,Past
183129,Pres,Pres
237329,Pres,Pres
217418,Pres,Pres
259720,Pres,Pres
364242,Pres,Pres
448422,Fut,Fut
421739,Pres,Pres
368519,Pres,Pres
423726,Pres,Pres
288911,Past,Past
416020,Pres,Pres
391204,Past,Past
463509,Pres,Pres
189328,Pres,Pres
327814,Pres,Pres
7522,Pres,Pres
282011,Pres,Pres
327931,Past,Past
11713,Fut,Pres
217138,Fut,Pres
335611,Pres,Pres
133601,Past,Past
475411,Pres,Pres
380305,Past,Past
225806,Fut,Pres
422128,Past,Pres
25816,Pres,Pres
424939,Pres,Pres
106909,Pres,Pres
433118,Past,Pres
221017,Pres,Past
215409,Past,Past
404514,Pres,Pres
50502,Past,Pres
152025,Past,Past
247707,Pres,Pres
433510,Pres,Pres
398220,Pres,Pres
441533,Past,Pres
403334,Pres,Pres
28419,Pres,Pres
39226,Past,Past
319913,Pres,Pres
162809,Pres,Fut
141227,Pres,Pres
339325,Fut,Pres
167431,Pres,Pres
148542,Fut,Pres
441021,Pres,Pres
60945,Pres,Pres
204102,Past,Pres
397527,Past,Pres
172603,Pres,Pres
465523,Pres,Pres
242934,Pres,Pres
238602,Pres,Pres
303509,Pres,Pres
321401,Past,Past
85105,Past,Past
69516,Past,Past
123715,Pres,Pres
138333,Fut,Past
222030,Pres,Pres
113437,Fut,Pres
117116,Past,Pres
140625,Pres,Pres
107217,Pres,Pres
432108,Past,Past
132017,Pres,Pres
442825,Pres,Pres
382325,Pres,Past
13409,Pres,Pres
269739,Pres,Pres
459130,Pres,Pres
225519,Pres,Pres
49804,Pres,Fut
326220,Pres,Pres
376116,Pres,Pres
309732,Pres,Pres
457504,Pres,Past
151535,Pres,Pres
105106,Pres,Pres
94725,Pres,Pres
27338,Pres,Pres
126027,Pres,Pres
345103,Pres,Pres
404015,Pres,Fut
261338,Pres,Pres
330840,Pres,Pres
179032,Past,Pres
203117,Pres,Past
222918,Past,Pres
34120,Pres,Pres
243131,Pres,Pres
110331,Pres,Pres
10934,Pres,Past
274107,Pres,Pres
146821,Pres,Pres
217825,Pres,Pres
65008,Pres,Pres
70526,Past,Past
360607,Fut,Fut
321505,Past,Past
292714,Pres,Pres
274619,Past,Past
137023,Pres,Pres
304008,Pres,Pres
64729,Pres,Pres
293610,Pres,Pres
87812,Pres,Pres
75013,Pres,Pres
325430,Fut,Pres
45420,Pres,Pres
308136,Fut,Pres
108709,Pres,Pres
360611,Past,Past
259842,Past,Pres
368330,Past,Pres
91428,Pres,Pres
19914,Past,Pres
202615,Pres,Past
443416,Pres,Pres
15116,Pres,Pres
406510,Past,Past
466416,Pres,Pres
375829,Past,Pres
288204,Pres,Pres
42903,Pres,Fut
177838,Fut,Pres
115143,Pres,Pres
319517,Past,Past
112326,Fut,Pres
268808,Pres,Past
258830,Fut,Pres
104025,Pres,Pres
344517,Past,Past
285124,Past,Pres
3601,Past,Pres
419947,Pres,Pres
144807,Pres,Pres
96832,Past,Past
62422,Pres,Pres
312705,Past,Past
149839,Pres,Pres
16827,Pres,Past
186205,Pres,Pres
283008,Pres,Pres
165034,Pres,Pres
333831,Fut,Pres
273919,Pres,Pres
375120,Past,Past
443005,Past,Past
178312,Past,Past
250835,Fut,Pres
296618,Past,Pres
343213,Fut,Fut
237010,Pres,Pres
122907,Pres,Pres
268020,Past,Past
466836,Pres,Past
92115,Fut,Pres
213121,Pres,Pres
419508,Pres,Pres
211123,Pres,Pres
242012,Past,Past
285127,Past,Pres
18902,Pres,Pres
228203,Pres,Pres
289802,Pres,Pres
329218,Pres,Pres
153117,Past,Pres
54531,Past,Past
439828,Pres,Pres
296825,Fut,Pres
112639,Past,Pres
149019,Pres,Pres
451206,Past,Pres
134915,Pres,Pres
9812,Pres,Pres
191104,Pres,Pres
218815,Pres,Pres
445303,Pres,Pres
251107,Pres,Pres
175109,Pres,Pres
470415,Pres,Pres
386026,Past,Past
92401,Pres,Past
83710,Pres,Pres
182738,Pres,Pres
85015,Pres,Pres
218630,Pres,Pres
214036,Pres,Pres
422602,Pres,Pres
458107,Pres,Pres
451609,Past,Past
128722,Pres,Pres
335118,Pres,Pres
329018,Fut,Past
471224,Pres,Pres
331109,Pres,Pres
450706,Pres,Pres
26432,Past,Past
107008,Pres,Pres
87416,Past,Pres
100103,Past,Pres
325304,Past,Pres
28730,Pres,Pres
1710,Past,Past
93327,Pres,Pres
37530,Pres,Pres
373614,Past,Past
208818,Pres,Pres
60031,Pres,Pres
68624,Pres,Pres
14701,Pres,Pres
213723,Past,Pres
395007,Pres,Pres
181412,Past,Past
119201,Past,Past
305524,Pres,Pres
137224,Pres,Past
465313,Past,Past
350421,Pres,Pres
441335,Pres,Pres
197404,Past,Past
122937,Fut,Fut
6327,Pres,Pres
437514,Pres,Pres
350733,Pres,Pres
28604,Pres,Pres
47323,Past,Pres
127621,Pres,Past
423633,Pres,Pres
171603,Pres,Pres
207112,Past,Pres
217505,Pres,Pres
226021,Pres,Pres
312720,Past,Pres
274723,Pres,Pres
369834,Pres,Pres
158718,Pres,Pres
232019,Pres,Pres
133135,Pres,Pres
393525,Past,Pres
174515,Pres,Pres
81108,Past,Past
256816,Fut,Fut
167021,Pres,Pres
159702,Pres,Pres
316904,Pres,Past
422213,Pres,Pres
469635,Past,Pres
221222,Past,Pres
178232,Pres,Pres
411738,Pres,Pres
122209,Pres,Pres
70622,Past,Pres
361303,Past,Pres
367228,Past,Past
336901,Past,Past
230428,Pres,Pres
334403,Pres,Past
327314,Pres,Pres
436231,Pres,Pres
247102,Past,Past
236701,Pres,Pres
381013,Pres,Pres
196515,Pres,Pres
283405,Pres,Fut
341434,Pres,Pres
73026,Pres,Pres
324507,Pres,Pres
252327,Fut,Pres
449604,Past,Pres
195803,Pres,Pres
19512,Pres,Pres
140328,Pres,Past
229003,Fut,Pres
444432,Pres,Past
409018,Pres,Pres
202609,Pres,Past
475327,Past,Pres
449610,Past,Past
147507,Pres,Pres
74806,Pres,Fut
214802,Pres,Pres
89026,Fut,Pres
259327,Fut,Pres
306429,Past,Pres
77422,Fut,Fut
229233,Pres,Pres
432423,Pres,Pres
459242,Pres,Pres
365327,Pres,Pres
364701,Pres,Pres
305823,Pres,Pres
150636,Pres,Fut
206128,Pres,Pres
402205,Pres,Pres
315118,Pres,Pres
372817,Pres,Fut
3540,Pres,Pres
325525,Pres,Pres
135233,Pres,Pres
120223,Pres,Pres
296216,Past,Pres
178627,Pres,Pres
321205,Pres,Pres
386911,Past,Pres
25819,Pres,Pres
246520,Past,Pres
201826,Pres,Past
277709,Past,Past
251128,Pres,Past
131428,Past,Past
25611,Fut,Fut
273030,Pres,Pres
74707,Pres,Pres
370915,Pres,Pres
312020,Pres,Pres
145533,Past,Pres
281907,Past,Past
111101,Past,Past
8907,Past,Pres
317709,Pres,Pres
120103,Past,Past
79310,Pres,Pres
47822,Pres,Pres
319426,Past,Past
459812,Pres,Pres
95706,Pres,Pres
103714,Past,Past
240815,Pres,Pres
146320,Pres,Pres
282514,Pres,Pres
457500,Pres,Past
126317,Pres,Pres
433320,Past,Past
189003,Fut,Pres
66900,Fut,Pres
365914,Pres,Pres
269825,Pres,Pres
224901,Pres,Past
284522,Pres,Pres
169819,Pres,Pres
188505,Past,Pres
364422,Pres,Pres
400331,Past,Past
454001,Pres,Fut
342602,Pres,Pres
202420,Pres,Pres
352406,Pres,Pres
160939,Pres,Pres
422821,Past,Pres
303104,Past,Past
462924,Pres,Pres
435513,Past,Past
307435,Pres,Pres
238629,Pres,Pres
122322,Past,Pres
229321,Pres,Pres
455027,Past,Pres
296329,Pres,Pres
27336,Pres,Pres
25124,Pres,Pres
224125,Pres,Past
284415,Past,Past
24733,Past,Past
419027,Pres,Pres
401106,Past,Past
203604,Pres,Pres
265501,Past,Pres
194422,Pres,Pres
101108,Pres,Pres
300114,Pres,Pres
198431,Pres,Pres
417020,Past,Past
426305,Pres,Past
79303,Pres,Past
143513,Pres,Pres
439708,Past,Past
416814,Past,Pres
460203,Fut,Fut
445118,Past,Pres
318627,Pres,Pres
130018,Pres,Fut
306227,Past,Past
412036,Past,Past
33222,Past,Past
223310,Past,Fut
409935,Pres,Pres
316828,Pres,Pres
292238,Pres,Past
469103,Pres,Pres
243201,Past,Past
469004,Pres,Fut
25705,Past,Past
73319,Pres,Pres
25826,Pres,Pres
151628,Fut,Pres
63008,Pres,Pres
40305,Past,Pres
418522,Past,Past
332912,Pres,Pres
158835,Pres,Pres
276814,Pres,Pres
447138,Fut,Fut
340623,Pres,Pres
431518,Pres,Pres
401623,Pres,Pres
99528,Fut,Pres
179725,Pres,Pres
201119,Past,Pres
45016,Pres,Pres
441215,Pres,Pres
155512,Pres,Pres
196013,Pres,Pres
430025,Pres,Pres
76823,Past,Past
38619,Past,Past
121212,Pres,Pres
45808,Pres,Pres
226516,Pres,Pres
153829,Pres,Past
59323,Pres,Pres
208322,Pres,Pres
338203,Pres,Pres
265107,Pres,Pres
129922,Past,Pres
8921,Pres,Pres
3013,Past,Pres
340019,Pres,Pres
364413,Past,Past
218208,Past,Pres
394216,Pres,Pres
106522,Pres,Pres
78825,Fut,Pres
400116,Past,Past
368901,Pres,Pres
434333,Past,Past
189234,Pres,Pres
62322,Pres,Pres
114023,Pres,Fut
310908,Pres,Pres
336403,Pres,Pres
208219,Past,Past
104429,Pres,Pres
8838,Pres,Past
356822,Pres,Pres
105630,Past,Past
205220,Past,Past
305641,Pres,Fut
217730,Pres,Pres
241905,Pres,Pres
472109,Pres,Pres
457303,Past,Past
252703,Past,Pres
9915,Pres,Past
389626,Pres,Pres
41734,Pres,Pres
34223,Pres,Pres
404150,Pres,Pres
284220,Past,Pres
151026,Pres,Pres
31914,Fut,Fut
356008,Pres,Past
258409,Pres,Pres
359521,Fut,Pres
380419,Pres,Pres
338040,Pres,Pres
26421,Pres,Pres
15401,Past,Past
86013,Past,Past
63731,Past,Past
57111,Pres,Pres
280713,Pres,Pres
172102,Past,Pres
298424,Fut,Pres
294314,Pres,Pres
302219,Pres,Pres
223832,Past,Pres
325210,Past,Pres
319615,Pres,Pres
25833,Pres,Pres
64302,Pres,Pres
351416,Pres,Past
28820,Past,Pres
10214,Pres,Pres
225002,Pres,Pres
333319,Pres,Pres
202501,Past,Pres
139227,Past,Past
8101,Past,Past
379414,Pres,Pres
290438,Pres,Pres
181106,Pres,Past
163412,Past,Past
56440,Fut,Pres
60724,Pres,Pres
58024,Pres,Pres
237325,Past,Pres
416308,Past,Past
332936,Pres,Pres
337617,Pres,Past
338127,Past,Past
317831,Pres,Pres
144616,Pres,Pres
42738,Pres,Pres
260126,Fut,Fut
177635,Pres,Pres
318916,Past,Past
4511,Past,Past
309246,Pres,Pres
399922,Pres,Pres
439901,Past,Past
418205,Pres,Pres
266631,Pres,Pres
274612,Past,Pres
3806,Pres,Pres
397021,Past,Pres
464924,Past,Past
35128,Pres,Pres
260720,Pres,Pres
119538,Pres,Pres
298725,Past,Pres
336218,Pres,Pres
151809,Past,Pres
263131,Pres,Pres
179407,Pres,Pres
15117,Pres,Past
78210,Pres,Pres
448007,Pres,Pres
126008,Past,Past
153713,Pres,Past
356507,Pres,Pres
383721,Pres,Pres
176237,Pres,Pres
172104,Past,Past
170233,Pres,Past
77913,Past,Past
59007,Pres,Past
13823,Pres,Pres
380728,Past,Past
409346,Pres,Pres
239735,Pres,Pres
426403,Pres,Pres
107124,Pres,Pres
146705,Pres,Pres
470110,Past,Pres
137428,Pres,Past
51411,Pres,Pres
154934,Past,Past
261820,Pres,Pres
230701,Pres,Pres
135114,Pres,Pres
187618,Pres,Pres
327920,Pres,Pres
210430,Pres,Pres
229308,Pres,Pres
72629,Pres,Pres
323127,Pres,Pres
18631,Past,Pres
84331,Pres,Pres
1002,Pres,Past
428801,Past,Past
461410,Pres,Pres
350131,Pres,Pres
345536,Pres,Pres
398506,Pres,Pres
452926,Pres,Pres
117419,Pres,Pres
386618,Pres,Pres
339705,Pres,Pres
227903,Pres,Pres
376630,Pres,Pres
25030,Past,Past
441824,Pres,Pres
255203,Pres,Pres
1329,Pres,Pres
300510,Pres,Pres
153631,Past,Pres
128731,Pres,Pres
343220,Past,Pres
30819,Pres,Pres
32206,Pres,Pres
371903,Past,Past
141527,Pres,Pres
194323,Fut,Pres
157714,Pres,Pres
27403,Pres,Pres
359826,Pres,Pres
293228,Pres,Pres
53617,Pres,Pres
164044,Pres,Pres
334313,Past,Past
188130,Pres,Pres
275631,Pres,Pres
314826,Past,Past
215017,Pres,Pres
416805,Past,Pres
192308,Past,Past
372604,Pres,Pres
317430,Pres,Pres
39905,Past,Pres
307324,Pres,Pres
300007,Pres,Pres
278127,Pres,Fut
427321,Past,Pres
34014,Past,Past
324015,Pres,Pres
171838,Fut,Pres
310336,Fut,Pres
28731,Pres,Pres
14608,Pres,Pres
422514,Pres,Pres
147627,Past,Past
377908,Pres,Pres
344725,Pres,Pres
214942,Pres,Pres
21327,Pres,Past
464416,Past,Past
390622,Past,Past
365508,Pres,Past
182216,Pres,Pres
128916,Pres,Pres
414633,Pres,Pres
82002,Fut,Pres
252529,Pres,Pres
198908,Pres,Pres
393907,Past,Past
383028,Pres,Pres
445838,Pres,Pres
215305,Pres,Pres
259723,Pres,Pres
33125,Pres,Pres
419942,Pres,Pres
237017,Past,Pres
194733,Pres,Pres
379234,Pres,Pres
298021,Pres,Pres
131809,Pres,Fut
235634,Pres,Pres
292027,Past,Pres
156122,Pres,Pres
69937,Fut,Fut
233512,Past,Pres
424523,Past,Past
36617,Pres,Pres
459627,Past,Pres
119624,Pres,Pres
355101,Pres,Pres
280932,Past,Pres
310039,Pres,Pres
248213,Pres,Pres
240629,Fut,Fut
62613,Past,Past
393012,Pres,Pres
252538,Pres,Pres
406029,Pres,Pres
87229,Past,Past
215904,Pres,Pres
250817,Pres,Pres
459312,Pres,Past
347400,Pres,Pres
224423,Pres,Pres
193826,Pres,Pres
425000,Pres,Pres
430518,Pres,Pres
450817,Fut,Pres
373621,Past,Past
149817,Pres,Pres
45602,Past,Pres
284521,Past,Past
214518,Pres,Pres
232619,Pres,Pres
34336,Pres,Pres
71830,Past,Past
330421,Pres,Pres
403910,Pres,Pres
150422,Pres,Pres
286119,Pres,Pres
414942,Pres,Pres
452234,Pres,Pres
304921,Past,Past
336525,Past,Past
343007,Pres,Pres
350924,Past,Past
310836,Pres,Past
289101,Pres,Past
338104,Past,Past
310137,Past,Pres
220121,Pres,Pres
171202,Pres,Pres
145229,Fut,Fut
250630,Past,Pres
233504,Past,Pres
465013,Pres,Pres
447229,Pres,Pres
418905,Pres,Pres
363228,Pres,Pres
76021,Pres,Past
363838,Pres,Pres
474331,Pres,Pres
384714,Pres,Pres
137125,Pres,Pres
187529,Pres,Pres
318322,Fut,Fut
144013,Pres,Past
271802,Pres,Pres
220016,Pres,Pres
252200,Past,Pres
409923,Pres,Pres
85219,Past,Past
349632,Fut,Fut
252635,Fut,Pres
279732,Pres,Pres
445624,Fut,Fut
245118,Past,Past
428800,Pres,Pres
1102,Fut,Pres
171810,Pres,Pres
213014,Past,Pres
464531,Past,Past
369027,Pres,Pres
457912,Pres,Pres
209213,Pres,Pres
46407,Fut,Pres
180824,Pres,Past
298803,Past,Pres
456809,Pres,Pres
49529,Pres,Pres
50112,Past,Past
72523,Pres,Pres
359740,Pres,Pres
131601,Pres,Pres
207211,Past,Pres
52721,Past,Pres
256204,Past,Past
75027,Pres,Pres
210834,Pres,Pres
157204,Pres,Pres
132335,Pres,Pres
36320,Pres,Pres
443219,Past,Pres
276327,Pres,Past
304934,Pres,Pres
157905,Past,Past
181315,Pres,Pres
293701,Pres,Pres
243504,Pres,Fut
205414,Pres,Pres
54307,Pres,Pres
229921,Fut,Pres
270304,Past,Pres
4033,Pres,Past
9817,Pres,Pres
11901,Pres,Pres
292314,Past,Past
272703,Pres,Past
195939,Fut,Pres
453516,Pres,Pres
178712,Pres,Pres
20404,Past,Past
180800,Pres,Pres
472422,Pres,Pres
391517,Pres,Pres
21221,Pres,Pres
269729,Pres,Pres
63314,Pres,Pres
334841,Pres,Pres
333000,Pres,Pres
235342,Pres,Pres
132601,Pres,Past
101129,Pres,Pres
164004,Past,Pres
264905,Fut,Fut
430205,Pres,Pres
299805,Pres,Pres
401400,Pres,Pres
139701,Pres,Pres
192736,Pres,Fut
231529,Pres,Past
442442,Pres,Pres
7029,Pres,Pres
332208,Past,Pres
288321,Pres,Pres
471714,Pres,Pres
221639,Pres,Pres
223624,Pres,Pres
184129,Past,Pres
77721,Pres,Pres
251137,Pres,Pres
31522,Past,Past
75622,Past,Past
470709,Pres,Pres
76436,Pres,Pres
206729,Fut,Fut
343003,Past,Pres
173530,Fut,Pres
214813,Past,Past
275723,Past,Past
51646,Pres,Past
132429,Past,Past
390632,Past,Pres
446438,Fut,Fut
430129,Pres,Past
200913,Pres,Past
19432,Pres,Pres
455353,Fut,Pres
39519,Pres,Pres
97110,Pres,Pres
300713,Past,Past
44113,Fut,Pres
331506,Pres,Pres
80921,Past,Pres
98832,Fut,Pres
317205,Pres,Pres
404233,Pres,Past
178915,Pres,Pres
401334,Pres,Past
325410,Past,Past
462929,Pres,Pres
354304,Pres,Pres
184311,Pres,Pres
251228,Pres,Pres
328408,Pres,Pres
429633,Past,Pres
445306,Pres,Pres
250745,Pres,Pres
337222,Pres,Pres
344923,Pres,Pres
41109,Pres,Pres
321113,Pres,Pres
79223,Fut,Fut
87916,Pres,Pres
205103,Pres,Pres
242344,Pres,Pres
59010,Pres,Pres
134218,Pres,Pres
269218,Past,Past
21027,Pres,Pres
100708,Pres,Pres
459933,Pres,Pres
256329,Past,Pres
41627,Pres,Pres
174023,Pres,Past
32203,Pres,Pres
287910,Pres,Pres
184206,Pres,Past
364818,Pres,Pres
436225,Pres,Pres
127820,Pres,Pres
97632,Past,Past
296019,Past,Past
426426,Past,Past
281718,Pres,Pres
182009,Past,Past
298925,Pres,Pres
378818,Pres,Pres
136609,Past,Past
333034,Pres,Pres
98830,Pres,Pres
211913,Pres,Pres
77513,Pres,Pres
178608,Past,Past
448808,Past,Pres
225437,Pres,Pres
230028,Fut,Pres
306815,Pres,Pres
176015,Pres,Pres
105108,Pres,Past
239249,Pres,Pres
336012,Pres,Pres
170632,Pres,Pres
207029,Past,Pres
87828,Pres,Pres
186911,Pres,Pres
130839,Pres,Pres
178111,Past,Pres
387932,Pres,Pres
365406,Past,Pres
307728,Past,Past
104706,Past,Past
235821,Fut,Pres
295619,Pres,Pres
393701,Past,Past
333329,Past,Past
278631,Pres,Pres
266408,Pres,Pres
20808,Fut,Pres
77907,Pres,Pres
68127,Pres,Past
273637,Pres,Pres
206402,Past,Past
165118,Past,Past
127236,Past,Pres
412014,Pres,Pres
124116,Past,Past
16311,Past,Pres
49522,Past,Pres
144017,Pres,Pres
46041,Pres,Pres
19741,Pres,Pres
84532,Pres,Pres
193327,Pres,Past
242231,Pres,Pres
380126,Pres,Pres
76736,Pres,Pres
240108,Past,Past
415410,Pres,Pres
171516,Pres,Past
360912,Fut,Fut
434504,Past,Past
215001,Pres,Past
296401,Fut,Fut
87804,Pres,Pres
354823,Pres,Pres
219328,Pres,Pres
290424,Pres,Pres
362818,Pres,Pres
1503,Past,Past
339805,Past,Past
80514,Pres,Pres
184420,Pres,Pres
105502,Pres,Pres
46841,Pres,Past
342343,Pres,Pres
285026,Pres,Pres
466122,Pres,Pres
397410,Past,Pres
189605,Pres,Pres
439205,Pres,Pres
335720,Pres,Pres
12126,Fut,Fut
384216,Pres,Pres
196818,Pres,Pres
101736,Pres,Pres
319624,Pres,Pres
342410,Pres,Pres
367237,Pres,Pres
112902,Pres,Pres
466221,Pres,Pres
257915,Pres,Pres
353310,Pres,Past
328907,Past,Past
352626,Past,Past
71417,Pres,Past
200318,Pres,Pres
71628,Past,Past
470636,Pres,Pres
143529,Fut,Fut
93404,Pres,Past
30617,Pres,Pres
42331,Fut,Pres
432909,Past,Pres
92604,Pres,Pres
12138,Pres,Pres
413402,Past,Pres
52308,Pres,Pres
150018,Past,Past
271423,Pres,Pres
368019,Pres,Pres
248341,Pres,Pres
123920,Past,Past
233824,Past,Pres
243319,Past,Past
183643,Pres,Pres
68035,Fut,Pres
204518,Pres,Pres
324814,Pres,Pres
373107,Pres,Past
61017,Past,Pres
421725,Past,Past
428930,Pres,Fut
194806,Pres,Pres
464432,Pres,Fut
289225,Pres,Pres
278737,Pres,Pres
144602,Past,Pres
116141,Pres,Pres
173944,Pres,Pres
470941,Pres,Pres
177007,Pres,Pres
286927,Past,Past
386820,Pres,Pres
505,Pres,Past
